#Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Type,Replicons,CDS,Release Date
"Diaemus youngi","Eukaryota;Animals;Mammals","","","PRJNA439084",0.016628,44.5754,"mitochondrion","NC_037133.1/KU743906.1",13,"2018-03-23T00:00:00Z"
"Dicerorhinus sumatrensis","Eukaryota;Animals;Mammals","","","PRJNA37993",0.016466,41.5401,"mitochondrion","NC_012684.1/FJ905816.1",13,"2009-05-11T00:00:00Z"
"Diceros bicornis","Eukaryota;Animals;Mammals","","","PRJNA37989",0.016411,40.6678,"mitochondrion","NC_012682.1/FJ905814.1",13,"2009-05-11T00:00:00Z"
"Dicrostonyx groenlandicus","Eukaryota;Animals;Mammals","","","PRJNA383206",0.016341,40.2791,"mitochondrion","NC_034313.1/KX712239.1",13,"2017-04-17T00:00:00Z"
"Dicrostonyx hudsonius","Eukaryota;Animals;Mammals","","","PRJNA383205",0.016338,40.4762,"mitochondrion","NC_034307.1/KX683880.1",13,"2017-04-17T00:00:00Z"
"Dicrostonyx torquatus","Eukaryota;Animals;Mammals","","","PRJNA387850",0.01634,39.9816,"mitochondrion","NC_034646.1/KX066190.1",13,"2017-05-24T00:00:00Z"
"Didelphis albiventris","Eukaryota;Animals;Mammals","","","PRJNA760043",0.017341,32.7201,"mitochondrion","NC_057515.1/MT892661.1",13,"2021-09-09T00:00:00Z"
"Didelphis aurita","Eukaryota;Animals;Mammals","","","PRJNA760037",0.017165,33.4634,"mitochondrion","NC_057516.1/MT892662.1",13,"2021-09-09T00:00:00Z"
"Didelphis imperfecta","Eukaryota;Animals;Mammals","","","PRJNA760216",0.017161,33.2323,"mitochondrion","NC_057517.1/MT892663.1",13,"2021-09-09T00:00:00Z"
"Didelphis marsupialis","Eukaryota;Animals;Mammals","","","PRJNA760034",0.017157,33.6073,"mitochondrion","NC_057518.1/MT892664.1",13,"2021-09-09T00:00:00Z"
"Didelphis pernigra","Eukaryota;Animals;Mammals","","","PRJNA760028",0.017427,32.8972,"mitochondrion","NC_057519.1/MT892665.1",13,"2021-09-09T00:00:00Z"
"Didelphis virginiana","Eukaryota;Animals;Mammals","","","PRJNA11806",0.017084,33.1831,"mitochondrion","NC_001610.1/Z29573.1",13,"1999-08-24T00:00:00Z"
"Dinaromys bogdanovi","Eukaryota;Animals;Mammals","","","PRJNA737997",0.016356,39.9303,"mitochondrion","NC_056388.1/MT588182.1",13,"2021-06-19T00:00:00Z"
"Diphylla ecaudata","Eukaryota;Animals;Mammals","","","PRJNA439083",0.016618,42.1892,"mitochondrion","NC_037138.1/KU743911.1",13,"2018-03-23T00:00:00Z"
"Dipus sagitta","Eukaryota;Animals;Mammals","","","PRJNA289783",0.016664,41.5566,"mitochondrion","NC_027499.1/KP981422.1",13,"2015-07-14T00:00:00Z"
"Distoechurus pennatus","Eukaryota;Animals;Mammals","","","PRJNA17009",0.016775,37.9613,"mitochondrion","NC_008145.1/AB241052.1",13,"2006-06-12T00:00:00Z"
"Dorcatragus megalotis","Eukaryota;Animals;Mammals","","","PRJNA193801",0.016378,36.8665,"mitochondrion","NC_020701.1/JN632631.1",13,"2013-03-25T00:00:00Z"
"Dremomys everetti","Eukaryota;Animals;Mammals","","","PRJNA642586",0.016178,37.8477,"mitochondrion","NC_048991.1/KY410876.1",13,"2020-06-28T00:00:00Z"
"Dremomys pernyi","Eukaryota;Animals;Mammals","","","PRJNA399931",0.016573,40.8918,"mitochondrion","NC_035577.1/KP708711.1",13,"2017-08-24T00:00:00Z"
"Dremomys rufigenis","Eukaryota;Animals;Mammals","","","PRJNA274929",0.016545,39.1176,"mitochondrion","NC_026442.1/KC447304.1",13,"2015-02-09T00:00:00Z"
"Dromiciops gliroides","Eukaryota;Animals;Mammals","","","PRJNA10684",0.01535,38.0521,"mitochondrion","NC_005826.1/AJ508402.2",13,"2004-03-24T00:00:00Z"
"Dromiciops gliroides","Eukaryota;Animals;Mammals","mDroGli1","SAMN18857598","PRJNA764759",0.01731,37.0942,"mitochondrion","MT:CM033468.1",0,"2021-08-03T00:00:00Z"
"Dugong dugon","Eukaryota;Animals;Mammals","","","PRJNA12018",0.01685,43.3531,"mitochondrion","NC_003314.1/AJ421723.1",13,"2001-12-13T00:00:00Z"
"Echimys saturnus","Eukaryota;Animals;Mammals","","","PRJNA479135",0.0166,35.1325,"mitochondrion","NC_037778.1/MG954072.1",13,"2018-07-05T00:00:00Z"
"Echinops telfairi","Eukaryota;Animals;Mammals","266","","PRJNA193504",0.016549,36.9992,"mitochondrion","MT:NC_002631.2/",13,"2000-12-21T00:00:00Z"
"Echinosciurus colliaei","Eukaryota;Animals;Mammals","","","PRJNA650479",0.016519,38.0713,"mitochondrion","NC_050013.1/MT240882.1",13,"2020-08-03T00:00:00Z"
"Echinosciurus variegatoides","Eukaryota;Animals;Mammals","","","PRJNA650465",0.016521,37.873,"mitochondrion","NC_050015.1/MT240884.1",13,"2020-08-03T00:00:00Z"
"Echinosciurus yucatanensis","Eukaryota;Animals;Mammals","","","PRJNA650461",0.016519,38.3316,"mitochondrion","NC_050016.1/MT240885.1",13,"2020-08-03T00:00:00Z"
"Echinosorex gymnura","Eukaryota;Animals;Mammals","","","PRJNA11953",0.017088,33.0232,"mitochondrion","NC_002808.1/AF348079.1",13,"2001-06-20T00:00:00Z"
"Echymipera rufescens australis","Eukaryota;Animals;Mammals","","","PRJNA16216",0.016642,33.9623,"mitochondrion","NC_007632.1/AY795975.1",13,"2005-12-07T00:00:00Z"
"Ectophylla alba","Eukaryota;Animals;Mammals","","","PRJNA532049",0.016656,37.7221,"mitochondrion","NC_041639.1/MH260572.1",13,"2019-04-10T00:00:00Z"
"Eidolon helvum","Eukaryota;Animals;Mammals","","","PRJNA624605",0.016764,42.7941,"mitochondrion","NC_046903.1/MN816307.1",13,"2020-04-10T00:00:00Z"
"Elaphodus cephalophus","Eukaryota;Animals;Mammals","","","PRJNA18547",0.016347,37.4381,"mitochondrion","NC_008749.1/DQ873526.1",13,"2007-01-04T00:00:00Z"
"Elaphodus cephalophus cephalophus","Eukaryota;Animals;Mammals","","","PRJNA661908",0.016351,37.3005,"mitochondrion","NC_050383.1/MT726046.1",13,"2020-09-15T00:00:00Z"
"Elaphurus davidianus","Eukaryota;Animals;Mammals","","","PRJNA172360",0.016355,37.97,"mitochondrion","NC_018358.1/JN399997.1",13,"2012-08-10T00:00:00Z"
"Elephantulus edwardii","Eukaryota;Animals;Mammals","","","PRJNA532134",0.016552,37.8746,"mitochondrion","NC_041486.1/MH252335.1",13,"2019-04-10T00:00:00Z"
"Elephantulus sp. VB001","Eukaryota;Animals;Mammals","","","PRJNA12159",0.016677,39.9832,"mitochondrion","NC_004921.1/AB096867.1",13,"2003-07-02T00:00:00Z"
"Elephas antiquus","Eukaryota;Animals;Mammals","","","PRJNA394493",0.016105,38.4042,"mitochondrion","NC_035230.1/KY499555.1",13,"2017-07-14T00:00:00Z"
"Elephas maximus","Eukaryota;Animals;Mammals","","","PRJNA12172",0.016902,38.7173,"mitochondrion","NC_005129.2/DQ316068.1",13,"2003-10-09T00:00:00Z"
"Eliomys quercinus","Eukaryota;Animals;Mammals","","","PRJNA790363",0.016627,37.4451,"mitochondrion","NC_059783.1/MN935777.1",13,"2022-01-04T00:00:00Z"
"Ellobius talpinus","Eukaryota;Animals;Mammals","","","PRJNA717550",0.016367,41.3332,"mitochondrion","NC_054160.1/MT483993.1",13,"2021-04-15T00:00:00Z"
"Enhydra lutris kenyoni","Eukaryota;Animals;Mammals","GAN:26980312","","PRJNA407952",0.016431,41.1113,"mitochondrion","MT:NC_009692.1/",13,"2007-07-24T00:00:00Z"
"Eonycteris spelaea","Eukaryota;Animals;Mammals","","","PRJNA624594",0.0167,41.521,"mitochondrion","NC_046904.1/MN816308.1",13,"2020-04-10T00:00:00Z"
"Eospalax fontanierii","Eukaryota;Animals;Mammals","","","PRJNA608362",0.016369,35.9643,"mitochondrion","NC_045904.1/MH884481.1",13,"2020-02-24T00:00:00Z"
"Eospalax fontanierii baileyi","Eukaryota;Animals;Mammals","","","PRJNA169635",0.016351,36.6705,"mitochondrion","NC_018098.1/JN540033.1",13,"2012-06-29T00:00:00Z"
"Eospalax fontanierii cansus","Eukaryota;Animals;Mammals","","","PRJNA198673",0.016354,36.5537,"mitochondrion","NC_021129.1/KC514112.1",13,"2013-04-23T00:00:00Z"
"Eospalax rothschildi","Eukaryota;Animals;Mammals","","","PRJNA174483",0.016377,35.4216,"mitochondrion","NC_018535.1/JN544420.1",13,"2012-09-10T00:00:00Z"
"Eospalax rufescens","Eukaryota;Animals;Mammals","","","PRJNA628405",0.016355,36.0685,"mitochondrion","NC_047427.1/MH933740.1",13,"2020-04-26T00:00:00Z"
"Eospalax smithii","Eukaryota;Animals;Mammals","","","PRJNA642531",0.01635,36.0428,"mitochondrion","NC_048987.1/MH891800.1",13,"2020-06-28T00:00:00Z"
"Eothenomys chinensis","Eukaryota;Animals;Mammals","","","PRJNA42297",0.016362,40.1357,"mitochondrion","NC_013571.1/FJ483847.1",13,"2009-12-04T00:00:00Z"
"Eothenomys melanogaster","Eukaryota;Animals;Mammals","","","PRJNA287930",0.016331,40.518,"mitochondrion","NC_027418.1/KP997311.1",13,"2015-06-24T00:00:00Z"
"Eothenomys miletus","Eukaryota;Animals;Mammals","","","PRJNA325981",0.016344,40.9814,"mitochondrion","NC_030330.1/KX014874.1",13,"2016-06-17T00:00:00Z"
"Eozapus setchuanus","Eukaryota;Animals;Mammals","","","PRJNA290743",0.016573,38.5627,"mitochondrion","NC_027578.1/KJ648495.1",13,"2015-07-23T00:00:00Z"
"Episoriculus caudatus","Eukaryota;Animals;Mammals","","","PRJNA272044",0.017129,37.708,"mitochondrion","NC_026131.1/KM503097.1",13,"2015-01-10T00:00:00Z"
"Episoriculus fumidus","Eukaryota;Animals;Mammals","","","PRJNA11961",0.017488,36.4936,"mitochondrion","NC_003040.1/AF348081.1",13,"2001-07-05T00:00:00Z"
"Episoriculus leucops","Eukaryota;Animals;Mammals","","","PRJNA737817",0.016838,37.9618,"mitochondrion","NC_056333.1/MW114663.1",13,"2021-06-19T00:00:00Z"
"Episoriculus macrurus","Eukaryota;Animals;Mammals","","","PRJNA317900",0.016943,36.127,"mitochondrion","NC_029840.1/KU246040.1",13,"2016-04-09T00:00:00Z"
"Epomophorus crypturus","Eukaryota;Animals;Mammals","","","PRJNA624588",0.016733,41.7379,"mitochondrion","NC_046905.1/MN816310.1",13,"2020-04-10T00:00:00Z"
"Epomophorus gambianus","Eukaryota;Animals;Mammals","","","PRJNA313693",0.016702,41.6297,"mitochondrion","NC_029375.1/KT963027.1",13,"2016-03-01T00:00:00Z"
"Epomophorus labiatus","Eukaryota;Animals;Mammals","","","PRJNA624379",0.016741,41.706,"mitochondrion","NC_046906.1/MN816315.1",13,"2020-04-10T00:00:00Z"
"Epomophorus minimus","Eukaryota;Animals;Mammals","","","PRJNA624611",0.016743,41.7846,"mitochondrion","NC_046908.1/MN816318.1",13,"2020-04-10T00:00:00Z"
"Epomophorus minor","Eukaryota;Animals;Mammals","","","PRJNA624419",0.016849,41.777,"mitochondrion","NC_046909.1/MN816319.1",13,"2020-04-10T00:00:00Z"
"Epomophorus wahlbergi","Eukaryota;Animals;Mammals","","","PRJNA624593",0.016668,41.9426,"mitochondrion","NC_046907.1/MN816317.1",13,"2020-04-10T00:00:00Z"
"Epomops buettikoferi","Eukaryota;Animals;Mammals","","","PRJNA624486",0.016867,41.4774,"mitochondrion","NC_046910.1/MN816323.1",13,"2020-04-10T00:00:00Z"
"Epomops dobsonii","Eukaryota;Animals;Mammals","","","PRJNA624618",0.016543,41.8546,"mitochondrion","NC_046911.1/MN816324.1",13,"2020-04-10T00:00:00Z"
"Epomops franqueti","Eukaryota;Animals;Mammals","","","PRJNA624602",0.016686,41.2382,"mitochondrion","NC_046912.1/MN816325.1",13,"2020-04-10T00:00:00Z"
"Equus asinus","Eukaryota;Animals;Mammals","","SAMN08939908","PRJNA688408",0.01668,42.0564,"mitochondrion","MT:CM027722.2",0,"2020-12-15T00:00:00Z"
"Equus asinus","Eukaryota;Animals;Mammals","","","PRJNA11832",0.01667,42.0936,"mitochondrion","NC_001788.1/X97337.1",13,"1999-08-24T00:00:00Z"
"Equus caballus","Eukaryota;Animals;Mammals","Twilight","","PRJNA19129",0.01666,41.9568,"mitochondrion","MT:NC_001640.1/",13,"1999-08-24T00:00:00Z"
"Equus grevyi","Eukaryota;Animals;Mammals","","","PRJNA191553",0.016403,41.6631,"mitochondrion","NC_020432.2/JX312722.2",13,"2013-02-28T00:00:00Z"
"Equus hemionus","Eukaryota;Animals;Mammals","","","PRJNA74307",0.016634,41.9622,"mitochondrion","NC_016061.1/HM118851.1",13,"2011-10-13T00:00:00Z"
"Equus hemionus hemippus","Eukaryota;Animals;Mammals","","","PRJNA805786",0.016637,42.0208,"mitochondrion","NC_060655.1/OK393913.1",13,"2022-02-11T00:00:00Z"
"Equus hemionus kulan","Eukaryota;Animals;Mammals","","","PRJNA247483",0.016381,41.5054,"mitochondrion","NC_018782.1/JX312728.1",13,"2012-10-12T00:00:00Z"
"Equus kiang","Eukaryota;Animals;Mammals","","","PRJNA191552",0.01638,41.6911,"mitochondrion","NC_020433.1/JX312731.1",13,"2013-02-28T00:00:00Z"
"Equus ovodovi","Eukaryota;Animals;Mammals","","","PRJNA247481",0.016415,42.2175,"mitochondrion","NC_018783.1/JX312734.1",13,"2012-10-12T00:00:00Z"
"Equus przewalskii","Eukaryota;Animals;Mammals","Burgud","","PRJNA253941",0.016592,41.8877,"mitochondrion","MT:NC_024030.1/",13,"2014-04-21T00:00:00Z"
"Equus quagga","Eukaryota;Animals;Mammals","Etosha38","","PRJNA805220",0.016606,41.5633,"mitochondrion","MT:NC_044858.1/",13,"2019-09-26T00:00:00Z"
"Equus quagga burchellii","Eukaryota;Animals;Mammals","","","PRJNA247482",0.016407,41.5432,"mitochondrion","NC_018781.1/JX312721.1",13,"2012-10-12T00:00:00Z"
"Equus quagga burchellii","Eukaryota;Animals;Mammals","","","PRJNA247482",0.016606,41.5633,"mitochondrion","MT:NC_044858.1/",13,"2019-09-26T00:00:00Z"
"Equus quagga burchellii","Eukaryota;Animals;Mammals","","","PRJNA247482",0.016606,41.5633,"mitochondrion","JX312733.2",13,"2012-09-30T00:00:00Z"
"Equus zebra","Eukaryota;Animals;Mammals","","","PRJNA192604",0.016405,41.7921,"mitochondrion","NC_020476.1/JX312724.1",13,"2013-03-08T00:00:00Z"
"Equus zebra hartmannae","Eukaryota;Animals;Mammals","","","PRJNA247485",0.016409,41.9099,"mitochondrion","NC_018780.1/JX312719.1",13,"2012-10-12T00:00:00Z"
"Eremitalpa granti","Eukaryota;Animals;Mammals","","","PRJNA28685",0.016602,35.9776,"mitochondrion","NC_010304.1/AM904729.1",13,"2008-02-05T00:00:00Z"
"Erignathus barbatus","Eukaryota;Animals;Mammals","","","PRJNA17867",0.016705,40.5088,"mitochondrion","NC_008426.1/AM181027.1",13,"2006-10-03T00:00:00Z"
"Erinaceus europaeus","Eukaryota;Animals;Mammals","Erinaceus europaeus_13Jul2011","","PRJNA232766",0.017447,32.6016,"mitochondrion","MT:NC_002080.2/",13,"1999-08-25T00:00:00Z"
"Erythrocebus patas","Eukaryota;Animals;Mammals","","","PRJNA214386",0.016676,41.2689,"mitochondrion","NC_021947.1/KC757394.1",13,"2013-08-06T00:00:00Z"
"Eschrichtius robustus","Eukaryota;Animals;Mammals","","","PRJNA12186",0.016412,41.3051,"mitochondrion","NC_005270.1/AJ554053.1",13,"2003-12-05T00:00:00Z"
"Eubalaena australis","Eukaryota;Animals;Mammals","","","PRJNA13737",0.016385,41.2206,"mitochondrion","NC_006930.1/AP006473.1",13,"2005-04-04T00:00:00Z"
"Eubalaena glacialis","Eukaryota;Animals;Mammals","","","PRJNA453220",0.016386,41.2303,"mitochondrion","NC_037444.1/MF409247.1",13,"2018-04-24T00:00:00Z"
"Eubalaena japonica","Eukaryota;Animals;Mammals","","","PRJNA13746",0.016386,41.1144,"mitochondrion","NC_006931.1/AP006474.1",13,"2005-04-04T00:00:00Z"
"Euchoreutes naso","Eukaryota;Animals;Mammals","","","PRJNA289778",0.016705,40.6824,"mitochondrion","NC_027500.1/KP981634.1",13,"2015-07-14T00:00:00Z"
"Eudiscopus denticulus","Eukaryota;Animals;Mammals","","SAMN15692266","PRJNA755099",0.016597,39.3445,"mitochondrion","NC_057092.1/MW085031.1",13,"2021-08-31T00:00:00Z"
"Eudorcas rufifrons","Eukaryota;Animals;Mammals","","","PRJNA193964",0.016418,38.4152,"mitochondrion","NC_020702.1/JN632634.1",13,"2013-03-25T00:00:00Z"
"Eudorcas thomsonii","Eukaryota;Animals;Mammals","","","PRJNA504080",0.016761,38.4345,"mitochondrion","NC_039669.1/MG603682.1",13,"2018-11-09T00:00:00Z"
"Eulemur fulvus fulvus","Eukaryota;Animals;Mammals","","","PRJNA38473",0.017126,39.0634,"mitochondrion","NC_012766.1/AB371086.1",13,"2009-06-04T00:00:00Z"
"Eulemur fulvus mayottensis","Eukaryota;Animals;Mammals","","","PRJNA38389",0.017118,39.07,"mitochondrion","NC_012769.1/AB371087.1",13,"2009-06-04T00:00:00Z"
"Eulemur macaco macaco","Eukaryota;Animals;Mammals","","","PRJNA38395",0.017149,38.8711,"mitochondrion","NC_012771.1/AB371088.1",13,"2009-06-04T00:00:00Z"
"Eulemur mongoz","Eukaryota;Animals;Mammals","","","PRJNA28673",0.016686,39.0028,"mitochondrion","NC_010300.1/AM905040.1",13,"2008-02-05T00:00:00Z"
"Eulemur rubriventer","Eukaryota;Animals;Mammals","","","PRJNA272020",0.017534,39.1354,"mitochondrion","NC_026098.1/KJ944244.1",13,"2015-01-10T00:00:00Z"
"Eulemur rufus","Eukaryota;Animals;Mammals","","","PRJNA214382",0.01628,38.8145,"mitochondrion","NC_021948.1/KC757395.1",13,"2013-08-06T00:00:00Z"
"Eumetopias jubatus","Eukaryota;Animals;Mammals","GAN:26980396","","PRJNA518921",0.016638,40.7922,"mitochondrion","MT:NC_004030.2/",13,"2002-06-11T00:00:00Z"
"Euphractus sexcinctus","Eukaryota;Animals;Mammals","","","PRJNA304865",0.016602,40.3144,"mitochondrion","NC_028571.1/KT818548.1",13,"2015-12-03T00:00:00Z"
"Eupleres goudotii","Eukaryota;Animals;Mammals","","","PRJNA707878",0.016984,42.5165,"mitochondrion","NC_053960.1/MW257202.1",13,"2021-03-26T00:00:00Z"
"Exilisciurus exilis","Eukaryota;Animals;Mammals","","","PRJNA320589",0.016337,40.3134,"mitochondrion","NC_030072.1/KR911801.1",13,"2016-05-04T00:00:00Z"
"Felis catus","Eukaryota;Animals;Mammals","Fca126","","PRJNA773801",0.017009,40.3316,"mitochondrion","MT:NC_001700.1/",13,"1999-08-24T00:00:00Z"
"Felis chaus","Eukaryota;Animals;Mammals","","","PRJNA301271",0.016653,39.5484,"mitochondrion","NC_028307.1/KP202274.1",13,"2015-11-05T00:00:00Z"
"Felis chaus","Eukaryota;Animals;Mammals","Fch-1a","SAMN17103467","PRJNA686007",0.017251,39.4934,"mitochondrion","MT:CM034436.1",0,"2021-09-14T00:00:00Z"
"Felis margarita","Eukaryota;Animals;Mammals","","","PRJNA301270",0.016864,40.0557,"mitochondrion","NC_028308.1/KP202276.1",13,"2015-11-05T00:00:00Z"
"Felis nigripes","Eukaryota;Animals;Mammals","","","PRJNA301269",0.016723,40.2081,"mitochondrion","NC_028309.1/KP202277.1",13,"2015-11-05T00:00:00Z"
"Felis silvestris","Eukaryota;Animals;Mammals","","","PRJNA301291",0.01664,40.1803,"mitochondrion","NC_028310.1/KP202278.1",13,"2015-11-05T00:00:00Z"
"Feresa attenuata","Eukaryota;Animals;Mammals","","","PRJNA182607",0.016387,39.0431,"mitochondrion","NC_019588.1/JF289171.1",13,"2012-12-03T00:00:00Z"
"Fossa fossana","Eukaryota;Animals;Mammals","","","PRJNA707984",0.016766,40.9579,"mitochondrion","NC_053959.1/MW257201.1",13,"2021-03-26T00:00:00Z"
"Fukomys damarensis","Eukaryota;Animals;Mammals","Sample0158","","PRJNA625221",0.016372,41.2289,"mitochondrion","MT:NC_027742.1/",13,"2015-08-18T00:00:00Z"
"Furipterus horrens","Eukaryota;Animals;Mammals","","","PRJNA636465",0.016516,41.2085,"mitochondrion","NC_048476.1/MK033190.1",13,"2020-06-01T00:00:00Z"
"Galago moholi","Eukaryota;Animals;Mammals","","","PRJNA214399",0.01665,40.955,"mitochondrion","NC_021949.1/KC757396.1",13,"2013-08-06T00:00:00Z"
"Galago senegalensis","Eukaryota;Animals;Mammals","","","PRJNA38381",0.016795,41.0301,"mitochondrion","NC_012761.1/AB371092.1",13,"2009-06-04T00:00:00Z"
"Galegeeska revoilii","Eukaryota;Animals;Mammals","","","PRJNA684236",0.016578,41.2112,"mitochondrion","NC_051875.1/MT354766.1",13,"2020-12-10T00:00:00Z"
"Galemys pyrenaicus","Eukaryota;Animals;Mammals","","","PRJNA17069",0.01651,36.7293,"mitochondrion","NC_008156.1/AY833419.1",13,"2006-06-16T00:00:00Z"
"Galeopterus variegatus","Eukaryota;Animals;Mammals","","","PRJNA253111",0.016748,43.2111,"mitochondrion","MT:NC_004031.1/",13,"2002-06-11T00:00:00Z"
"Galerella sanguinea","Eukaryota;Animals;Mammals","","","PRJNA707891",0.016646,40.9227,"mitochondrion","NC_053972.1/MW257224.1",13,"2021-03-26T00:00:00Z"
"Galictis vittata","Eukaryota;Animals;Mammals","","","PRJNA707896",0.016495,40.8427,"mitochondrion","NC_053973.1/MW257225.1",13,"2021-03-26T00:00:00Z"
"Galidia elegans","Eukaryota;Animals;Mammals","","","PRJNA708089",0.016636,42.5944,"mitochondrion","NC_053958.1/MW257200.1",13,"2021-03-26T00:00:00Z"
"Galidictis fasciata","Eukaryota;Animals;Mammals","","","PRJNA707883",0.016632,42.6407,"mitochondrion","NC_053957.1/MW257199.1",13,"2021-03-26T00:00:00Z"
"Gazella bennettii","Eukaryota;Animals;Mammals","","","PRJNA193959",0.016435,38.5275,"mitochondrion","NC_020703.1/JN632635.1",13,"2013-03-25T00:00:00Z"
"Gazella cuvieri","Eukaryota;Animals;Mammals","","","PRJNA193961",0.016427,38.7654,"mitochondrion","NC_020704.1/JN632636.1",13,"2013-03-25T00:00:00Z"
"Gazella dorcas","Eukaryota;Animals;Mammals","","","PRJNA193843",0.016432,38.5954,"mitochondrion","NC_020705.1/JN632638.1",13,"2013-03-25T00:00:00Z"
"Gazella erlangeri","Eukaryota;Animals;Mammals","","","PRJNA193812",0.016434,38.4203,"mitochondrion","NC_020706.1/JN632639.1",13,"2013-03-25T00:00:00Z"
"Gazella gazella","Eukaryota;Animals;Mammals","","","PRJNA193962",0.016447,38.4994,"mitochondrion","NC_020707.1/JN632640.1",13,"2013-03-25T00:00:00Z"
"Gazella leptoceros","Eukaryota;Animals;Mammals","","","PRJNA193963",0.016439,38.8223,"mitochondrion","NC_020708.1/JN632641.1",13,"2013-03-25T00:00:00Z"
"Gazella spekei","Eukaryota;Animals;Mammals","","","PRJNA193966",0.01644,38.7591,"mitochondrion","NC_020709.1/JN632642.1",13,"2013-03-25T00:00:00Z"
"Gazella subgutturosa","Eukaryota;Animals;Mammals","","","PRJNA194022",0.016433,38.7635,"mitochondrion","NC_020710.1/JN632644.1",13,"2013-03-25T00:00:00Z"
"Genetta genetta","Eukaryota;Animals;Mammals","","","PRJNA708042",0.016871,39.2923,"mitochondrion","NC_053968.1/MW257215.1",13,"2021-03-26T00:00:00Z"
"Genetta servalina","Eukaryota;Animals;Mammals","","","PRJNA256454",0.016938,38.9302,"mitochondrion","NC_024568.1/KJ624980.1",13,"2014-07-28T00:00:00Z"
"Geocapromys ingrahami","Eukaryota;Animals;Mammals","","","PRJNA628391",0.016579,35.5691,"mitochondrion","NC_047305.1/MN695892.1",13,"2020-04-26T00:00:00Z"
"Gerbilliscus leucogaster","Eukaryota;Animals;Mammals","","","PRJNA550880",0.016332,34.6926,"mitochondrion","NC_042667.1/MH362798.1",13,"2019-06-25T00:00:00Z"
"Giraffa camelopardalis","Eukaryota;Animals;Mammals","","","PRJNA261197",0.016433,39.6215,"mitochondrion","NC_024820.1/JN632645.1",13,"2014-09-17T00:00:00Z"
"Giraffa giraffa angolensis","Eukaryota;Animals;Mammals","","","PRJNA34571",0.016433,39.8527,"mitochondrion","NC_012100.1/AP003424.1",13,"2009-02-24T00:00:00Z"
"Glaucomys volans","Eukaryota;Animals;Mammals","","","PRJNA650434",0.016535,37.6111,"mitochondrion","NC_050026.1/MT259089.1",13,"2020-08-03T00:00:00Z"
"Glis glis","Eukaryota;Animals;Mammals","","","PRJNA11843",0.016602,36.1944,"mitochondrion","NC_001892.1/AJ001562.1",13,"1999-08-24T00:00:00Z"
"Globicephala macrorhynchus","Eukaryota;Animals;Mammals","","","PRJNA182632",0.01639,38.8774,"mitochondrion","NC_019578.2/HM060333.2",13,"2012-12-03T00:00:00Z"
"Globicephala melas","Eukaryota;Animals;Mammals","X-22926-18","","PRJNA563901",0.01639,38.8774,"mitochondrion","MT:NC_019441.1/CM017011.1",13,"2012-11-14T00:00:00Z"
"Glyphonycteris daviesi","Eukaryota;Animals;Mammals","","","PRJNA439086",0.016655,39.7899,"mitochondrion","NC_037139.1/KU743912.1",13,"2018-03-23T00:00:00Z"
"Golunda ellioti","Eukaryota;Animals;Mammals","","","PRJNA708011",0.016263,37.5822,"mitochondrion","NC_053815.1/MN807614.1",13,"2021-03-26T00:00:00Z"
"Gorilla beringei","Eukaryota;Animals;Mammals","","","PRJNA479207",0.015448,43.7144,"mitochondrion","NC_037853.1/MH177628.1",13,"2018-07-05T00:00:00Z"
"Gorilla gorilla","Eukaryota;Animals;Mammals","","","PRJNA62915",0.016364,43.889,"mitochondrion","NC_001645.1/D38114.1",13,"1999-08-25T00:00:00Z"
"Gorilla gorilla gorilla","Eukaryota;Animals;Mammals","","","PRJNA169344",0.016412,43.7972,"mitochondrion","MT:NC_011120.1/",13,"2008-08-07T00:00:00Z"
"Gorilla gorilla gorilla","Eukaryota;Animals;Mammals","Kamilah (stud number 0661)","","PRJNA564096",0.016412,43.7972,"mitochondrion","MT:NC_011120.1/",13,"2008-08-07T00:00:00Z"
"Gracilinanus agilis","Eukaryota;Animals;Mammals","LMUSP501","","PRJNA769689",0.016336,38.5529,"mitochondrion","MT:NC_054268.1/",13,"2021-04-15T00:00:00Z"
"Grammomys dolichurus","Eukaryota;Animals;Mammals","","","PRJNA708126",0.016333,36.6865,"mitochondrion","NC_053797.1/MN807581.1",13,"2021-03-26T00:00:00Z"
"Grammomys selousi","Eukaryota;Animals;Mammals","","","PRJNA707814",0.016314,39.0156,"mitochondrion","NC_053798.1/MN807582.1",13,"2021-03-26T00:00:00Z"
"Grammomys surdaster","Eukaryota;Animals;Mammals","","","PRJNA708125",0.016313,37.2464,"mitochondrion","NC_053796.1/MN807579.1",13,"2021-03-26T00:00:00Z"
"Grampus griseus","Eukaryota;Animals;Mammals","","","PRJNA34127",0.016386,39.1127,"mitochondrion","NC_012062.1/EU557095.1",13,"2009-02-12T00:00:00Z"
"Guerlinguetus aestuans","Eukaryota;Animals;Mammals","","","PRJNA650432",0.016521,37.9456,"mitochondrion","NC_050025.1/MT259078.1",13,"2020-08-03T00:00:00Z"
"Guerlinguetus brasiliensis","Eukaryota;Animals;Mammals","","","PRJNA650458",0.016511,37.4235,"mitochondrion","NC_050010.1/MT174509.1",13,"2020-08-03T00:00:00Z"
"Gulo gulo","Eukaryota;Animals;Mammals","","","PRJNA20151",0.016541,41.0918,"mitochondrion","NC_009685.1/AM711901.1",13,"2007-07-24T00:00:00Z"
